0.020841097,-0.06555222,0.028747339,-0.076304339,-0.039626177,-0.01029355,0.114716843,-0.147425249,-0.005562754,-0.074757375,0.163415298,-0.029052967,-0.095075525,-0.118941814,0.053841207,0.003584283,0.145889699,-0.117494412,0.002280229,0.18521668,-0.121871613,-0.036087368,-0.141512096,0.033752248,0.001778758,0.12125849,0.018792685,0.032543916,-0.029813839,0.020557448,0.124109775,-0.011357843,-0.140800893,-0.118252322,0.017290913,0.075866394,-0.090987697,0.102147676,0.252356112,0.217187822,0.01715775,-0.021299029,0.043569937,-0.028022086,0.082688726,0.04194463,-0.023281654,0.069803514,-0.116967387,0.022763012,0.02192042,0.100319162,0.131126344,-0.0557651,-0.084593199,-0.063677467,0.064756796,0.124070928,-0.040190246,0.015882598,0.160066232,-0.047283623,-0.06828177,0.022423159,0.058836635,0.068727136,0.178757876,-0.029785531,0.058780111,-0.06099299,-0.067036152,-0.087135561,0.039114311,-0.128984123,-0.107831478,0.088652827,0.004810949,-0.031616189,-0.058909036,0.025388733,-0.042033814,0.017670564,-0.005380012,-0.028351499,-0.054028623,-0.113833711,0.039808217,-0.003244225,-0.03053415,0.019449838,0.02980599,-0.095423691,0.05306441,0.08264409,0.035133146,-0.059647735,0.034371428,0.06984514,-0.156543508,0.051430419,0.172484517,-0.024099212,0.046465442,0.040639676,-0.102554746,0.046214551,0.049630504,-0.002022877,0.019957194,-0.110514492,0.025357772,0.116796985,0.251420707,-0.120759256,0.006636209,-0.016596017,-0.163069978,0.197534889,0.122795239,0.057729833,-0.02669364,0.099179178,0.050906606,-0.087540112,0.074334197,-0.072450206,0.017136745,-0.053906515
0.032464031,-0.050441433,0.045802552,-0.065009415,-0.037466925,-0.011355143,0.115418389,-0.165656909,-0.002487259,-0.067239001,0.160196334,-0.028937219,-0.103881337,-0.117231034,0.046495404,-0.004641563,0.138809979,-0.104183093,0.005286137,0.193566397,-0.118850961,-0.041383389,-0.131679252,0.020184109,0.002042671,0.105036192,0.018291321,0.041321993,-0.047252178,0.061255988,0.130742282,-0.033257496,-0.154178575,-0.09589842,0.013641812,0.061833773,-0.074973881,0.08515723,0.250664204,0.215103194,0.01894336,-0.0396755,0.031167494,-0.020381114,0.097620256,0.041346531,-0.024459139,0.074536733,-0.106904812,0.018869383,0.003782074,0.100686312,0.132629395,-0.055474356,-0.094891019,-0.063651554,0.082977682,0.138363197,-0.057233427,0.014260185,0.163752899,-0.032675166,-0.048898093,0.030602928,0.047655519,0.081654079,0.172080994,-0.045072831,0.053071231,-0.051601708,-0.035117272,-0.099258773,0.06235601,-0.110005565,-0.120497249,0.079746455,0.013027037,-0.035119891,-0.035099808,0.034919977,-0.033133011,0.004267576,0.028171968,-0.015639033,-0.050019179,-0.109785534,0.037554916,0.000203159,-0.022529803,0.015803376,0.012353988,-0.088592716,0.04525052,0.100673459,0.044410348,-0.06893193,0.032204613,0.06862738,-0.171336353,0.046153452,0.177627817,-0.002972459,0.038935445,0.04276327,-0.096710555,0.062524334,0.048392937,-0.012498765,0.005196809,-0.122724436,0.013894062,0.123322859,0.246096402,-0.123446681,0.009794493,-0.009850956,-0.161977246,0.193983376,0.119360156,0.055414289,-0.023205804,0.101948448,0.053082757,-0.1039465,0.062440924,-0.065737113,0.02640271,-0.053204607
0.002595807,-0.051370833,0.038495582,-0.076271832,-0.040744696,-0.048875641,0.102171153,-0.184688821,-0.008047345,-0.071842395,0.164383531,-0.015368906,-0.129982784,-0.101233184,0.090337612,0.006862023,0.116719052,-0.077295579,-0.023920419,0.16677022,-0.132083416,-0.058512803,-0.105721951,0.031624585,0.016123481,0.074759774,0.017988807,0.029438538,-0.035911813,0.076356225,0.163395122,-0.059404589,-0.116941445,-0.053537987,0.004926766,0.05341671,-0.04005615,0.103617996,0.2582995,0.224032313,0.014723944,-0.028095638,0.030545006,-0.027586177,0.065177999,0.05352902,-0.036562365,0.041518115,-0.123958841,0.005500307,-0.007277991,0.073609717,0.134752735,-0.034079257,-0.089091063,-0.03962826,0.103308327,0.177049428,-0.074486129,0.001121318,0.207454428,-0.035161559,-0.076578066,0.043205425,0.061492283,0.075951852,0.167401165,-0.051304843,0.035859909,-0.062065095,-0.021925872,-0.069809847,0.06573534,-0.095773414,-0.126904011,0.076921307,0.0364126,-0.04926626,-0.040009879,0.036911752,-0.056913447,0.028339433,0.043111973,0.023289818,-0.086050592,-0.104936741,0.058231581,0.010492128,-0.04017897,0.019149734,-0.01497206,-0.120176293,0.039503116,0.108462766,0.043831736,-0.098361634,0.013747816,0.075804733,-0.140710399,0.030368473,0.153672338,-0.010380865,0.018492218,0.076231115,-0.037622847,0.059108514,0.021193309,-0.030327441,0.017275862,-0.128555149,0.026768005,0.102636613,0.250377238,-0.120593034,0.00243167,-0.00253168,-0.146002069,0.18138814,0.1104417,0.074294887,-0.030764308,0.109974183,0.042491179,-0.119306169,0.028982479,-0.035299852,0.005183904,-0.057241358
-0.002565898,-0.05168901,0.041088022,-0.07099542,-0.036950611,-0.064777538,0.121855855,-0.178880706,0.00167322,-0.07646963,0.1589825,-0.035472516,-0.136036977,-0.105420232,0.089130811,0.007890974,0.112527303,-0.066924319,-0.046147805,0.146093711,-0.121749036,-0.065731816,-0.095473617,0.024309693,0.016453177,0.074873477,0.001856521,0.020168977,-0.031504113,0.075988561,0.15902634,-0.073145598,-0.112979978,-0.058641192,0.005254247,0.052540988,-0.03147532,0.10898906,0.251588821,0.210915342,0.024231778,-0.020162165,0.031540617,-0.026280651,0.056886882,0.083813235,-0.036015794,0.033558019,-0.148270428,-0.002803538,-0.007954197,0.063519239,0.115770958,-0.033483911,-0.081872389,-0.039284673,0.112845309,0.189363182,-0.076967843,-0.012608659,0.206056654,-0.034808654,-0.087096304,0.055076737,0.06463179,0.080065757,0.149153754,-0.05233109,0.0500741,-0.080406457,-0.01778435,-0.057086825,0.054114603,-0.108804978,-0.127975628,0.088729694,0.020866709,-0.041861959,-0.030466305,0.034401052,-0.058973741,0.032239433,0.045244735,-0.002528154,-0.097933076,-0.112756506,0.056265578,0.021322828,-0.050959568,0.031344049,-0.004269671,-0.115148626,0.049073029,0.122908033,0.028772643,-0.099001214,0.0223986,0.080630548,-0.137908041,0.030861553,0.144551858,-0.006931594,0.013472511,0.07823883,-0.036328785,0.053125989,0.018965093,-0.040625542,0.010671663,-0.110356979,0.01548961,0.104366608,0.260200948,-0.127952799,-0.010643684,0.001957485,-0.139316618,0.172882706,0.110753872,0.068055883,-0.035996776,0.124374926,0.040694948,-0.12291503,0.012099534,-0.034028556,-0.006830621,-0.064679362
-0.026396528,-0.051375102,0.041576028,-0.070093267,-0.0542267,-0.059871711,0.110537186,-0.188115031,0.002418286,-0.078223027,0.15833275,-0.026963815,-0.128940135,-0.096580982,0.090364724,-0.00285371,0.11107146,-0.067907609,-0.035409309,0.137484074,-0.111479677,-0.073713757,-0.115332969,0.019825492,0.006130735,0.072365299,-0.010928978,0.033542369,-0.035841193,0.067792393,0.174451366,-0.06580171,-0.107507035,-0.042991124,0.00543716,0.047309868,-0.038096175,0.102284469,0.269215226,0.20079115,0.024101727,-0.012164109,0.016156437,-0.046585344,0.058875468,0.07986933,-0.036222201,0.048283819,-0.143150851,0.002855415,-0.011169179,0.081155963,0.10716261,-0.035264656,-0.072231732,-0.020541139,0.109430052,0.183364421,-0.074707516,-0.011552142,0.215966105,-0.040151481,-0.087676667,0.052176174,0.063895836,0.072282635,0.153639004,-0.06334801,0.027655683,-0.082917139,-0.00632383,-0.062126502,0.076038688,-0.102785856,-0.131487191,0.084356509,0.029184392,-0.048910316,-0.039026443,0.043089595,-0.063229494,0.021486888,0.04128661,0.002970241,-0.101160288,-0.108012371,0.051836882,0.027104883,-0.043429475,0.026135268,-0.016658453,-0.110146694,0.045887783,0.134160832,0.049345262,-0.09852393,0.013409911,0.09993685,-0.137808964,0.022867318,0.162146926,-0.002479496,0.0100454,0.073332213,-0.027369693,0.062755227,0.023753352,-0.03680554,0.015987717,-0.120222874,0.013284779,0.099412337,0.243663669,-0.124890693,-0.009484825,0.008047561,-0.125277311,0.164595962,0.089185558,0.077812158,-0.055199806,0.131329373,0.050533719,-0.121081889,0.01415062,-0.017060028,0.00156047,-0.064198993
-0.027532509,-0.044236675,0.048004873,-0.067963868,-0.042807542,-0.03167719,0.110418849,-0.190131024,0.029696543,-0.094894581,0.16201815,-0.020940119,-0.133011475,-0.095269002,0.074022502,0.009249225,0.116547689,-0.070211858,-0.028752143,0.14648065,-0.105167955,-0.060881473,-0.114122376,0.022585195,0.010425338,0.071027666,-0.000187637,0.029825393,-0.036694661,0.061280098,0.167063162,-0.059586227,-0.104816787,-0.045428716,0.004819636,0.055427637,-0.04052867,0.087199003,0.269042671,0.205622196,0.026161961,-0.028777456,0.0081171,-0.053775977,0.06675756,0.08448717,-0.043863114,0.039327327,-0.141958311,0.017105527,-0.027162129,0.085523516,0.113721885,-0.032319304,-0.075357169,-0.010406205,0.103656717,0.160317898,-0.058198962,-0.005153727,0.21224235,-0.032450363,-0.065259695,0.057904772,0.070686013,0.080622844,0.172755495,-0.046327312,0.027798703,-0.083149135,-0.01908241,-0.061641891,0.075275309,-0.095658384,-0.134188637,0.079283893,0.029172026,-0.053997837,-0.046725377,0.044070024,-0.06416101,0.016658617,0.034731902,0.008979484,-0.080400079,-0.118735686,0.054750115,0.023695936,-0.050816029,0.025695244,-0.009290242,-0.110440291,0.050996583,0.110970192,0.034646045,-0.092481978,0.007516013,0.103039563,-0.14914985,0.031114178,0.15065825,-0.004985113,0.01410175,0.072204582,-0.037830066,0.069996461,0.011144398,-0.030852292,0.009531853,-0.127727643,0.023675699,0.103152707,0.256368518,-0.123820893,-0.001275672,0.009411124,-0.125003964,0.178946778,0.100262217,0.081406564,-0.049074523,0.126477852,0.073354341,-0.118501507,0.032235052,-0.028502977,0.01522635,-0.048888292
-0.027778763,-0.051905692,0.05744075,-0.063253537,-0.013904852,-0.040450681,0.111552984,-0.189871967,0.015790556,-0.081126727,0.152952835,-0.01838473,-0.133001134,-0.067101337,0.08394181,-0.007762,0.107205406,-0.062078621,-0.039623525,0.135201752,-0.121454492,-0.062781103,-0.084239997,0.016135622,0.00271498,0.047787681,-0.030448467,0.018618224,-0.031462241,0.06902983,0.179558679,-0.092151284,-0.122613452,-0.047322169,-0.009627436,0.060619012,-0.016331214,0.090617076,0.248328179,0.191978678,0.032243393,-0.027430872,0.035485946,-0.048588503,0.070639946,0.094082877,-0.03963244,0.029709661,-0.152364567,0.02119224,-0.034195166,0.076186001,0.102799311,-0.023126746,-0.104767255,-0.042448185,0.096409,0.173203409,-0.065482989,0.000119689,0.222680792,-0.037999354,-0.0476234,0.045159813,0.041848827,0.074103229,0.160708755,-0.047653228,0.038785357,-0.084193617,-0.020831861,-0.040389229,0.055434942,-0.093987949,-0.136363894,0.084101789,0.037864264,-0.065940432,-0.027203582,0.050486796,-0.066501185,0.044088475,0.034678221,0.000636409,-0.134696901,-0.106798492,0.051851727,0.032675423,-0.028629741,0.026367504,-0.016651647,-0.111682251,0.057329129,0.133387059,0.041636627,-0.097385228,0.003418872,0.105648436,-0.125147313,0.045154966,0.162443474,-0.011784624,0.008093049,0.073236167,-0.026069222,0.069734104,0.000872248,-0.05107297,0.007736478,-0.127451628,0.0172472,0.108863518,0.260532498,-0.126417756,0.004266329,-0.009173261,-0.130557775,0.15862155,0.0736247,0.085552149,-0.083837345,0.131504491,0.060937941,-0.125489414,0.006774282,0.000302421,0.018615691,-0.062957361
-0.02472881,-0.046661705,0.058522791,-0.068096295,-0.019639829,-0.031946536,0.095590368,-0.184823111,0.035586346,-0.087213859,0.151426718,-0.009392624,-0.126430809,-0.04813784,0.070365347,-0.017258221,0.106610112,-0.067311071,-0.030479861,0.139468119,-0.117775492,-0.062063929,-0.090143591,0.025567364,0.001519313,0.040050879,-0.032832608,0.008325167,-0.020425208,0.056625951,0.183209717,-0.095439382,-0.112716332,-0.049130611,-0.024450257,0.067343533,-0.015862927,0.091305003,0.243861571,0.200379893,0.035730056,-0.017456513,0.042147525,-0.054737162,0.060712427,0.098149925,-0.056495767,0.02994035,-0.140354276,0.015260389,-0.024231266,0.078882001,0.101457112,-0.033406228,-0.098240308,-0.048678607,0.092260368,0.172310635,-0.059187453,-0.001020774,0.223438025,-0.030411303,-0.046727043,0.047153648,0.035913195,0.077203184,0.163034931,-0.045107044,0.037949819,-0.093909614,-0.02627624,-0.036252633,0.056268334,-0.09807501,-0.135821968,0.082985319,0.040603038,-0.066165112,-0.029102363,0.045144316,-0.067911834,0.050136074,0.037222654,-0.007860278,-0.151848152,-0.097806059,0.038867965,0.044301957,-0.028876172,0.021312732,-0.00897243,-0.104243644,0.063725784,0.138697952,0.047502536,-0.092370793,-0.002824443,0.108430356,-0.121784627,0.050066635,0.166420132,-0.010666511,0.012597575,0.071032822,-0.035279892,0.063838407,0.003302214,-0.044900749,-0.000617986,-0.138085842,0.023837758,0.101076052,0.254671335,-0.126213595,0.000318661,-0.002713893,-0.122701257,0.157826081,0.076195873,0.092420347,-0.105111577,0.131631583,0.063663639,-0.140472785,0.014764925,0.002771959,0.026096435,-0.064589307
-0.02336444,-0.039606318,0.061309036,-0.063839413,-0.015930155,-0.032012537,0.105799362,-0.186091349,0.024358474,-0.085755974,0.137549445,-0.010908726,-0.130264699,-0.038741302,0.075226463,-0.024495481,0.106392696,-0.068166822,-0.03393393,0.137622178,-0.124503426,-0.059335429,-0.085877627,0.015664861,1.11E-06,0.04705333,-0.043203488,0.011563055,-0.025781488,0.06928359,0.183147699,-0.095436528,-0.121847942,-0.048029091,-0.021194922,0.060700707,-0.018584397,0.079131745,0.243120953,0.188358754,0.03011298,-0.018066414,0.034203447,-0.050067529,0.077623762,0.09391094,-0.049592391,0.041475415,-0.153060034,0.029674895,-0.022789447,0.08709918,0.095366009,-0.032309249,-0.109795131,-0.050237294,0.095623389,0.165634632,-0.06573467,0.009318961,0.227023497,-0.039875552,-0.032618977,0.043847837,0.031675048,0.065097846,0.154192731,-0.048181515,0.037571721,-0.091519631,-0.021745352,-0.035060249,0.060319833,-0.096865237,-0.132996932,0.074925683,0.043606237,-0.07558424,-0.020312406,0.045422085,-0.066450715,0.053763531,0.032302462,-0.003950509,-0.154487967,-0.101263598,0.046573464,0.028103599,-0.016073961,0.018191034,-0.023415435,-0.09813606,0.0613917,0.139531314,0.050363708,-0.090105124,0.001543048,0.111000225,-0.132148832,0.046588823,0.178931266,-0.006805225,0.005058312,0.068223089,-0.033705797,0.060206041,-0.008873055,-0.055440042,0.00352279,-0.135143757,0.008798477,0.108097091,0.258524299,-0.121929057,0.008262035,-0.009588829,-0.128092483,0.153057247,0.068077482,0.092266485,-0.104131065,0.133144781,0.063297108,-0.131237671,0.006919373,0.007967262,0.025506007,-0.064412586
-0.013930967,-0.037285149,0.062193476,-0.050286826,-0.017794181,-0.039343331,0.093630977,-0.18763797,0.006260913,-0.079843506,0.142781705,-0.024702653,-0.131328896,-0.058846179,0.06620755,-0.029444637,0.097778812,-0.083658621,-0.047630221,0.140301734,-0.104840174,-0.046486586,-0.114075914,0.004137939,-0.021109244,0.061842442,-0.041619882,0.028677838,-0.038436472,0.046111401,0.169692948,-0.077573493,-0.161141962,-0.071107544,0.011300464,0.068464965,-0.051078793,0.063918129,0.245799705,0.200334162,0.027734082,-0.03210713,0.046124134,-0.059532028,0.100851387,0.105067939,-0.02460232,0.056225818,-0.147197038,0.017720047,-0.03260415,0.097482711,0.099965841,-0.05460225,-0.108690515,-0.04423489,0.097546779,0.158398822,-0.045370679,-0.003096208,0.215455949,-0.029040886,-0.05032149,0.055750962,0.015605447,0.072517388,0.167777121,-0.059244979,0.047192421,-0.097107217,-0.029226352,-0.06925302,0.05670806,-0.110690199,-0.119279355,0.085761219,0.04282571,-0.039508823,-0.048953671,0.033500765,-0.047866233,0.019067654,0.021677291,-0.010514908,-0.116797693,-0.131658301,0.031327952,0.036726952,-0.018958036,-0.002175607,-0.015553036,-0.103856824,0.075644851,0.130557388,0.068241499,-0.089181349,0.023176771,0.110324122,-0.110469215,0.056888435,0.162273541,-0.004983762,0.019139662,0.061425265,-0.02789023,0.055959709,0.044374324,-0.004480756,-0.005653897,-0.130056664,0.0362924,0.11043191,0.243084073,-0.110896036,-0.004486281,0.02224106,-0.116439119,0.192864805,0.048198875,0.088768266,-0.089236103,0.126550034,0.058999345,-0.125273824,0.029175004,-0.030628258,-0.00333847,-0.062512174
